age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39.0,technician,married,secondary,no,116.0,,no,cellular,,may,554.0,2.0,-1.0,0.0,unknown,yes
39.0,management,married,tertiary,no,622.0,no,no,cellular,22.0,may,181.0,2.0,184.0,1.0,failure,no
54.0,management,married,tertiary,no,,no,no,cellular,22.0,may,,,94.0,3.0,failure,no
45.0,management,single,tertiary,no,311.0,yes,yes,cellular,22.0,may,81.0,1.0,-1.0,0.0,unknown,no
36.0,management,married,tertiary,no,,yes,no,cellular,22.0,may,566.0,7.0,-1.0,0.0,unknown,no
26.0,student,single,secondary,no,620.0,no,no,cellular,22.0,may,223.0,1.0,94.0,,success,yes
35.0,management,married,tertiary,no,0.0,no,no,cellular,22.0,may,98.0,1.0,-1.0,0.0,unknown,no
44.0,technician,married,secondary,no,2981.0,yes,yes,cellular,22.0,may,106.0,1.0,101.0,2.0,failure,no
39.0,management,single,tertiary,no,307.0,no,no,,22.0,may,182.0,2.0,-1.0,0.0,unknown,yes
43.0,management,divorced,unknown,no,7702.0,no,no,cellular,22.0,may,460.0,1.0,95.0,2.0,success,yes
27.0,,single,tertiary,,3733.0,,no,,22.0,may,198.0,1.0,98.0,,success,yes
46.0,services,married,secondary,no,1381.0,,no,cellular,22.0,may,115.0,3.0,379.0,1.0,failure,no
32.0,services,,secondary,no,3993.0,,no,cellular,22.0,may,148.0,2.0,-1.0,0.0,unknown,yes
46.0,admin.,,secondary,no,533.0,no,no,cellular,22.0,may,71.0,1.0,-1.0,0.0,unknown,no
29.0,management,single,tertiary,no,428.0,no,no,cellular,22.0,may,293.0,2.0,-1.0,,,yes
32.0,management,single,tertiary,no,23.0,no,no,cellular,22.0,may,137.0,2.0,-1.0,0.0,unknown,no
36.0,unemployed,single,tertiary,no,953.0,yes,,cellular,22.0,may,169.0,1.0,94.0,2.0,other,no
42.0,management,married,primary,no,5310.0,yes,no,cellular,22.0,may,545.0,2.0,186.0,1.0,success,yes
28.0,technician,single,secondary,no,1532.0,no,no,cellular,22.0,may,253.0,1.0,107.0,5.0,failure,no
,blue-collar,married,unknown,no,2509.0,no,no,telephone,22.0,may,231.0,2.0,-1.0,0.0,unknown,yes
57.0,technician,married,secondary,no,573.0,yes,yes,cellular,22.0,may,105.0,2.0,-1.0,0.0,unknown,no
30.0,entrepreneur,single,tertiary,no,999.0,no,no,cellular,22.0,may,157.0,3.0,,0.0,unknown,no
36.0,management,married,tertiary,no,255.0,no,no,cellular,22.0,,970.0,2.0,92.0,2.0,other,yes
26.0,technician,,tertiary,no,2026.0,,no,cellular,22.0,may,43.0,1.0,-1.0,0.0,unknown,no
40.0,admin.,married,tertiary,no,1.0,yes,no,telephone,22.0,may,249.0,3.0,-1.0,0.0,unknown,no
38.0,management,single,tertiary,no,,no,no,cellular,22.0,may,580.0,3.0,,0.0,unknown,no
27.0,management,single,tertiary,no,616.0,yes,no,cellular,22.0,may,685.0,1.0,101.0,1.0,other,yes
39.0,unemployed,,secondary,no,2208.0,no,no,telephone,22.0,,23.0,2.0,-1.0,0.0,unknown,no
29.0,management,single,tertiary,no,7578.0,no,no,cellular,,may,46.0,3.0,-1.0,0.0,unknown,no
21.0,student,single,,no,1596.0,,no,cellular,25.0,may,101.0,2.0,-1.0,0.0,unknown,no
31.0,admin.,single,secondary,no,554.0,yes,no,cellular,25.0,may,97.0,3.0,103.0,2.0,failure,no
35.0,admin.,single,secondary,no,1810.0,yes,no,cellular,25.0,may,65.0,2.0,,0.0,unknown,no
43.0,admin.,,secondary,no,,yes,no,cellular,25.0,may,282.0,1.0,187.0,3.0,success,yes
39.0,technician,divorced,secondary,no,385.0,no,no,,,,644.0,1.0,-1.0,0.0,unknown,no
54.0,blue-collar,married,primary,no,258.0,no,,telephone,25.0,may,86.0,1.0,88.0,1.0,failure,no
29.0,admin.,single,secondary,no,265.0,yes,no,cellular,25.0,,304.0,1.0,-1.0,,unknown,no
32.0,technician,single,secondary,no,2979.0,no,no,cellular,25.0,may,156.0,1.0,-1.0,0.0,unknown,no
38.0,housemaid,married,secondary,no,110.0,no,,cellular,25.0,may,167.0,1.0,-1.0,0.0,unknown,no
42.0,technician,married,secondary,no,994.0,yes,no,cellular,25.0,may,365.0,5.0,-1.0,,unknown,no
37.0,technician,married,,no,,no,,cellular,25.0,may,354.0,1.0,-1.0,0.0,unknown,no
47.0,technician,married,secondary,no,0.0,yes,no,cellular,25.0,may,234.0,1.0,-1.0,0.0,unknown,no
32.0,technician,,tertiary,no,8023.0,no,no,cellular,25.0,may,146.0,,,1.0,other,no
27.0,student,single,tertiary,no,118.0,no,no,cellular,25.0,may,112.0,1.0,-1.0,0.0,unknown,no
32.0,admin.,married,secondary,no,31.0,no,no,cellular,25.0,,101.0,1.0,-1.0,0.0,unknown,no
33.0,,single,secondary,no,2583.0,no,no,cellular,25.0,may,241.0,1.0,,1.0,failure,no
28.0,self-employed,single,tertiary,no,2503.0,no,no,,25.0,may,426.0,1.0,-1.0,0.0,unknown,yes
,technician,married,tertiary,no,1843.0,yes,no,cellular,25.0,may,269.0,1.0,-1.0,0.0,unknown,no
29.0,technician,single,secondary,no,594.0,no,,cellular,25.0,may,128.0,1.0,-1.0,,unknown,no
60.0,retired,divorced,tertiary,no,439.0,no,yes,cellular,25.0,may,464.0,1.0,321.0,1.0,,yes
29.0,technician,single,secondary,no,590.0,no,no,cellular,25.0,may,124.0,1.0,-1.0,0.0,unknown,yes
35.0,technician,single,secondary,no,204.0,,no,cellular,25.0,may,236.0,1.0,-1.0,0.0,unknown,yes
26.0,blue-collar,single,tertiary,no,567.0,no,no,cellular,25.0,may,421.0,1.0,-1.0,0.0,unknown,yes
26.0,student,single,unknown,,,no,no,cellular,25.0,may,678.0,,-1.0,0.0,unknown,yes
28.0,unemployed,married,tertiary,,482.0,no,no,cellular,25.0,,119.0,1.0,-1.0,0.0,unknown,yes
,technician,single,tertiary,,612.0,no,no,cellular,25.0,may,91.0,1.0,-1.0,0.0,unknown,no
35.0,admin.,married,secondary,no,514.0,yes,no,cellular,25.0,may,56.0,1.0,185.0,1.0,other,no
54.0,technician,married,secondary,no,,yes,no,cellular,25.0,may,104.0,1.0,-1.0,0.0,unknown,no
26.0,student,single,tertiary,no,5169.0,yes,no,cellular,25.0,may,397.0,,35.0,2.0,failure,yes
26.0,student,,tertiary,no,5741.0,no,no,cellular,25.0,may,327.0,1.0,-1.0,0.0,unknown,no
20.0,student,,secondary,no,162.0,no,no,cellular,25.0,may,,2.0,-1.0,0.0,unknown,no
36.0,services,married,tertiary,no,,no,,cellular,25.0,may,90.0,,-1.0,0.0,unknown,no
35.0,management,,tertiary,no,2988.0,yes,no,,25.0,may,179.0,1.0,-1.0,0.0,unknown,no
,housemaid,married,tertiary,,,no,no,cellular,25.0,may,112.0,1.0,,0.0,unknown,no
35.0,management,single,tertiary,no,2486.0,yes,no,,25.0,may,265.0,1.0,-1.0,0.0,,no
36.0,management,single,tertiary,no,1379.0,no,no,cellular,25.0,may,189.0,1.0,186.0,1.0,failure,yes
33.0,admin.,divorced,tertiary,no,,no,yes,cellular,25.0,may,344.0,1.0,-1.0,0.0,unknown,no
33.0,services,married,,no,570.0,no,no,cellular,25.0,may,70.0,1.0,-1.0,0.0,unknown,no
28.0,technician,single,tertiary,no,386.0,,no,cellular,,may,867.0,1.0,-1.0,0.0,unknown,yes
,technician,single,tertiary,no,0.0,yes,no,cellular,25.0,may,269.0,1.0,,2.0,failure,yes
30.0,admin.,married,tertiary,no,501.0,yes,yes,cellular,25.0,may,92.0,1.0,-1.0,,unknown,no
49.0,technician,divorced,secondary,no,972.0,no,,cellular,25.0,may,613.0,2.0,-1.0,0.0,unknown,no
28.0,management,single,tertiary,no,957.0,no,no,cellular,25.0,may,915.0,,-1.0,0.0,unknown,yes
44.0,services,married,secondary,no,27.0,no,no,cellular,25.0,may,485.0,1.0,-1.0,0.0,unknown,no
56.0,retired,married,tertiary,no,281.0,no,no,cellular,25.0,may,185.0,1.0,83.0,,success,no
37.0,,married,,no,0.0,yes,no,cellular,25.0,may,200.0,1.0,-1.0,0.0,unknown,no
30.0,technician,single,secondary,no,156.0,yes,no,cellular,25.0,may,157.0,4.0,363.0,5.0,failure,no
50.0,services,,secondary,no,641.0,no,,cellular,25.0,may,128.0,3.0,-1.0,0.0,unknown,no
40.0,technician,married,secondary,no,312.0,no,no,cellular,25.0,may,612.0,7.0,-1.0,0.0,unknown,yes
37.0,entrepreneur,married,primary,no,0.0,no,no,cellular,25.0,may,163.0,1.0,-1.0,,unknown,no
34.0,admin.,married,secondary,no,75.0,,yes,cellular,25.0,may,111.0,1.0,-1.0,0.0,unknown,no
24.0,blue-collar,single,secondary,no,167.0,no,yes,cellular,25.0,may,288.0,1.0,96.0,2.0,success,yes
34.0,,married,secondary,no,724.0,yes,no,cellular,25.0,may,305.0,1.0,-1.0,0.0,unknown,no
31.0,admin.,single,tertiary,,117.0,yes,no,cellular,25.0,may,77.0,1.0,,0.0,unknown,no
38.0,management,married,tertiary,no,93.0,yes,no,cellular,25.0,,74.0,1.0,272.0,4.0,failure,no
,blue-collar,single,secondary,no,411.0,no,no,cellular,,may,115.0,1.0,-1.0,0.0,unknown,no
56.0,retired,divorced,tertiary,no,13094.0,no,no,cellular,25.0,may,1064.0,1.0,-1.0,0.0,unknown,yes
34.0,management,single,tertiary,no,5086.0,no,no,cellular,25.0,may,213.0,4.0,-1.0,0.0,unknown,yes
55.0,retired,married,secondary,no,393.0,,yes,cellular,,,,1.0,-1.0,0.0,unknown,no
30.0,admin.,married,secondary,no,1165.0,no,no,cellular,25.0,may,205.0,1.0,35.0,2.0,failure,no
45.0,technician,married,secondary,no,5749.0,no,no,telephone,25.0,may,180.0,1.0,-1.0,0.0,unknown,no
28.0,student,married,tertiary,no,803.0,yes,no,cellular,25.0,may,324.0,,-1.0,0.0,unknown,no
31.0,admin.,single,secondary,no,8626.0,no,no,cellular,25.0,may,159.0,1.0,,1.0,,no
46.0,unknown,married,primary,no,0.0,no,,telephone,25.0,may,87.0,2.0,-1.0,0.0,unknown,no
28.0,admin.,single,secondary,no,707.0,yes,,cellular,25.0,may,226.0,1.0,-1.0,0.0,unknown,yes
37.0,management,married,tertiary,,900.0,yes,no,cellular,25.0,may,116.0,1.0,18.0,3.0,failure,no
39.0,management,married,tertiary,no,,yes,no,cellular,25.0,,217.0,1.0,306.0,8.0,failure,no
34.0,,single,tertiary,no,747.0,no,no,,25.0,may,109.0,1.0,-1.0,0.0,unknown,no
38.0,admin.,married,secondary,,755.0,yes,no,cellular,25.0,may,531.0,1.0,97.0,1.0,success,no
36.0,,married,secondary,no,1054.0,yes,no,cellular,25.0,may,214.0,1.0,-1.0,0.0,unknown,no
37.0,self-employed,married,tertiary,no,2211.0,yes,no,cellular,25.0,,143.0,1.0,-1.0,0.0,unknown,no
37.0,services,married,secondary,no,,yes,yes,cellular,25.0,may,377.0,1.0,-1.0,0.0,unknown,yes
32.0,services,single,secondary,no,152.0,yes,no,cellular,25.0,may,158.0,2.0,-1.0,0.0,unknown,yes
33.0,management,married,secondary,no,369.0,no,no,cellular,25.0,may,115.0,2.0,103.0,1.0,success,no
43.0,technician,divorced,secondary,no,1612.0,no,no,cellular,25.0,may,262.0,2.0,353.0,1.0,other,yes
28.0,management,married,secondary,no,466.0,yes,no,cellular,25.0,may,123.0,2.0,,0.0,unknown,no
36.0,technician,married,tertiary,no,911.0,yes,yes,cellular,25.0,may,117.0,2.0,21.0,3.0,failure,yes
55.0,management,married,tertiary,no,496.0,,no,cellular,25.0,may,85.0,1.0,-1.0,0.0,unknown,no
31.0,technician,single,secondary,no,863.0,yes,no,cellular,25.0,may,166.0,3.0,111.0,6.0,failure,no
33.0,blue-collar,single,secondary,no,4464.0,yes,no,cellular,25.0,may,217.0,1.0,-1.0,0.0,unknown,no
29.0,admin.,married,tertiary,,238.0,no,no,cellular,25.0,may,344.0,2.0,88.0,1.0,failure,yes
54.0,unemployed,married,secondary,no,1561.0,no,no,cellular,25.0,,352.0,3.0,,2.0,failure,yes
39.0,services,married,secondary,no,1179.0,no,no,cellular,25.0,may,284.0,1.0,-1.0,0.0,,yes
35.0,technician,single,secondary,no,27.0,yes,no,cellular,25.0,may,214.0,1.0,305.0,1.0,other,yes
29.0,technician,single,secondary,no,6.0,no,no,cellular,25.0,may,315.0,1.0,-1.0,0.0,unknown,yes
32.0,technician,,tertiary,,654.0,yes,no,cellular,25.0,may,615.0,4.0,,,unknown,yes
34.0,management,married,,no,333.0,no,no,cellular,25.0,may,,1.0,-1.0,,unknown,no
37.0,unemployed,,tertiary,no,7620.0,no,no,telephone,25.0,may,100.0,3.0,-1.0,0.0,unknown,no
,student,single,secondary,no,253.0,no,no,cellular,25.0,may,242.0,2.0,-1.0,0.0,unknown,yes
32.0,technician,single,tertiary,no,705.0,yes,no,cellular,25.0,may,414.0,2.0,,4.0,failure,yes
27.0,technician,single,tertiary,no,11862.0,no,no,telephone,25.0,may,281.0,5.0,101.0,1.0,success,no
33.0,technician,single,tertiary,no,109.0,yes,yes,cellular,25.0,may,601.0,2.0,10.0,7.0,failure,yes
40.0,blue-collar,married,primary,no,-310.0,yes,yes,,26.0,may,133.0,2.0,363.0,5.0,failure,no
48.0,management,single,tertiary,no,5689.0,no,no,cellular,26.0,may,527.0,2.0,103.0,1.0,success,no
60.0,management,,tertiary,no,205.0,no,no,cellular,26.0,may,107.0,2.0,-1.0,0.0,unknown,no
37.0,services,married,,no,,no,no,cellular,26.0,,314.0,2.0,-1.0,0.0,unknown,no
32.0,management,married,,,937.0,no,no,cellular,26.0,may,61.0,1.0,190.0,1.0,failure,no
,self-employed,single,unknown,,1179.0,no,no,cellular,26.0,may,78.0,1.0,105.0,,failure,no
40.0,management,married,secondary,no,363.0,yes,yes,cellular,26.0,may,135.0,1.0,104.0,2.0,failure,no
24.0,student,single,secondary,no,23878.0,no,no,cellular,26.0,may,133.0,1.0,97.0,1.0,success,yes
35.0,blue-collar,single,secondary,no,142.0,yes,,cellular,26.0,may,293.0,2.0,19.0,3.0,failure,no
42.0,technician,married,secondary,,1066.0,,no,cellular,26.0,,125.0,1.0,104.0,3.0,success,no
34.0,management,,tertiary,no,699.0,no,no,cellular,26.0,may,66.0,1.0,-1.0,0.0,unknown,no
55.0,management,,tertiary,no,42.0,,no,cellular,,may,318.0,1.0,-1.0,0.0,unknown,no
30.0,technician,married,tertiary,no,1570.0,yes,no,cellular,26.0,may,260.0,1.0,-1.0,0.0,unknown,no
32.0,technician,single,tertiary,no,2340.0,no,no,cellular,26.0,,94.0,1.0,,2.0,success,no
,management,single,tertiary,no,320.0,no,no,cellular,26.0,may,,,,0.0,unknown,no
52.0,unemployed,married,secondary,no,,no,no,cellular,26.0,may,309.0,1.0,-1.0,0.0,unknown,no
56.0,entrepreneur,married,secondary,no,339.0,yes,no,cellular,26.0,may,251.0,1.0,98.0,3.0,other,no
30.0,technician,single,,no,411.0,no,,cellular,26.0,may,111.0,1.0,,1.0,failure,no
32.0,services,single,secondary,,995.0,yes,no,cellular,26.0,may,119.0,1.0,,0.0,,no
58.0,,married,secondary,no,3399.0,,no,cellular,26.0,,1078.0,1.0,97.0,7.0,other,yes
44.0,management,married,tertiary,no,2365.0,no,yes,cellular,26.0,may,159.0,3.0,-1.0,0.0,unknown,no
43.0,management,married,tertiary,no,79.0,no,no,,,,,1.0,-1.0,0.0,unknown,yes
26.0,student,single,secondary,no,8015.0,no,no,,26.0,may,109.0,,-1.0,0.0,unknown,no
25.0,student,single,secondary,no,715.0,no,no,cellular,26.0,,217.0,1.0,-1.0,0.0,unknown,no
26.0,management,married,tertiary,,243.0,no,no,,,may,482.0,1.0,-1.0,0.0,unknown,yes
36.0,management,married,tertiary,no,753.0,no,no,cellular,26.0,may,71.0,5.0,40.0,4.0,failure,no
31.0,technician,single,secondary,no,138.0,no,no,cellular,26.0,may,91.0,,285.0,2.0,other,yes
40.0,,married,secondary,no,,no,,cellular,26.0,,,2.0,-1.0,0.0,unknown,no
29.0,,single,secondary,no,923.0,no,no,cellular,26.0,may,333.0,1.0,-1.0,,unknown,no
30.0,technician,single,secondary,no,707.0,no,no,cellular,26.0,may,228.0,1.0,-1.0,0.0,unknown,no
27.0,technician,,secondary,no,405.0,no,no,cellular,,may,256.0,1.0,-1.0,0.0,unknown,no
31.0,management,single,tertiary,no,816.0,yes,no,cellular,26.0,may,302.0,1.0,40.0,1.0,failure,no
33.0,technician,single,secondary,no,,no,no,cellular,26.0,may,131.0,3.0,-1.0,0.0,unknown,no
25.0,management,single,tertiary,no,1602.0,yes,no,cellular,26.0,may,154.0,,-1.0,0.0,unknown,no
37.0,admin.,married,secondary,no,11303.0,no,no,cellular,26.0,may,500.0,2.0,-1.0,0.0,unknown,no
,management,,tertiary,no,938.0,no,no,cellular,26.0,may,172.0,2.0,105.0,1.0,other,no
47.0,unknown,married,unknown,no,8.0,no,no,telephone,26.0,,164.0,1.0,-1.0,0.0,unknown,no
25.0,management,single,,no,1317.0,no,no,cellular,26.0,may,176.0,1.0,-1.0,,,yes
51.0,entrepreneur,married,primary,no,1443.0,no,no,cellular,26.0,may,574.0,1.0,97.0,10.0,success,no
34.0,management,married,tertiary,no,47.0,,no,cellular,26.0,may,244.0,,-1.0,0.0,unknown,no
45.0,unemployed,married,secondary,no,1040.0,no,no,telephone,26.0,may,137.0,,,0.0,unknown,no
33.0,management,married,tertiary,no,1778.0,no,no,cellular,26.0,may,134.0,1.0,103.0,1.0,success,no
54.0,unknown,married,secondary,no,1157.0,no,no,cellular,26.0,may,98.0,2.0,-1.0,0.0,unknown,no
34.0,management,single,tertiary,no,808.0,no,no,cellular,26.0,may,,2.0,97.0,1.0,other,no
58.0,unemployed,married,secondary,,68.0,no,no,cellular,26.0,may,169.0,2.0,-1.0,0.0,unknown,no
27.0,management,single,tertiary,no,207.0,no,no,telephone,26.0,may,240.0,4.0,-1.0,,unknown,no
26.0,self-employed,single,tertiary,no,560.0,no,no,telephone,26.0,may,122.0,2.0,-1.0,0.0,unknown,no
35.0,technician,married,,no,8029.0,yes,,cellular,26.0,may,167.0,1.0,285.0,4.0,success,no
25.0,student,,tertiary,no,241.0,no,no,cellular,26.0,,351.0,1.0,-1.0,0.0,unknown,no
58.0,retired,married,secondary,,2714.0,no,no,,26.0,may,165.0,1.0,287.0,2.0,failure,yes
60.0,retired,divorced,tertiary,no,4.0,yes,no,cellular,26.0,may,400.0,3.0,358.0,2.0,failure,no
35.0,technician,single,secondary,no,1693.0,yes,no,cellular,26.0,may,58.0,1.0,,1.0,success,no
30.0,management,married,unknown,no,385.0,no,no,cellular,26.0,may,56.0,2.0,97.0,2.0,other,no
,technician,married,tertiary,no,6507.0,no,no,cellular,26.0,may,145.0,1.0,-1.0,0.0,unknown,no
34.0,technician,married,tertiary,no,23076.0,no,no,cellular,26.0,may,243.0,2.0,35.0,6.0,other,yes
48.0,,divorced,tertiary,no,17964.0,,no,cellular,26.0,may,208.0,2.0,96.0,3.0,other,yes
41.0,management,married,tertiary,no,,yes,no,,26.0,,94.0,1.0,-1.0,0.0,unknown,no
,admin.,single,tertiary,,220.0,no,no,cellular,26.0,may,68.0,1.0,-1.0,0.0,unknown,no
27.0,unemployed,single,primary,no,223.0,no,no,cellular,26.0,may,103.0,1.0,-1.0,,unknown,no
26.0,admin.,single,tertiary,no,2170.0,yes,no,cellular,26.0,may,81.0,1.0,29.0,1.0,failure,no
32.0,technician,divorced,tertiary,no,267.0,no,no,cellular,26.0,may,128.0,1.0,-1.0,0.0,unknown,no
58.0,retired,married,primary,no,928.0,no,no,cellular,26.0,may,,1.0,-1.0,0.0,unknown,no
43.0,,married,tertiary,no,228.0,yes,no,cellular,26.0,may,55.0,1.0,113.0,1.0,,no
26.0,admin.,married,unknown,no,4311.0,no,no,cellular,26.0,may,75.0,1.0,-1.0,0.0,unknown,no
24.0,student,married,unknown,no,146.0,no,no,cellular,26.0,may,147.0,1.0,40.0,1.0,failure,no
59.0,,divorced,tertiary,no,81.0,no,no,cellular,26.0,may,140.0,1.0,-1.0,0.0,unknown,no
36.0,technician,married,secondary,no,15485.0,no,no,cellular,26.0,may,83.0,1.0,42.0,1.0,success,no
,technician,married,secondary,no,180.0,,no,cellular,,may,222.0,1.0,70.0,2.0,,no
52.0,technician,married,secondary,no,195.0,yes,no,cellular,26.0,,145.0,1.0,98.0,2.0,,no
,retired,married,tertiary,no,846.0,no,no,telephone,26.0,may,1346.0,1.0,-1.0,0.0,unknown,yes
43.0,management,divorced,tertiary,no,36.0,no,no,cellular,26.0,may,118.0,1.0,102.0,2.0,failure,no
28.0,self-employed,single,tertiary,no,805.0,no,no,cellular,26.0,may,69.0,1.0,99.0,1.0,success,no
59.0,management,married,tertiary,no,1831.0,no,,cellular,26.0,may,245.0,2.0,98.0,2.0,failure,no
28.0,admin.,single,tertiary,no,336.0,no,no,cellular,26.0,may,135.0,1.0,-1.0,0.0,unknown,no
25.0,management,single,tertiary,no,530.0,no,,cellular,26.0,may,88.0,,-1.0,0.0,unknown,no
50.0,management,,tertiary,no,2635.0,no,no,cellular,26.0,may,303.0,2.0,-1.0,0.0,unknown,no
21.0,technician,single,unknown,,360.0,no,no,cellular,26.0,may,131.0,2.0,-1.0,0.0,unknown,yes
25.0,student,single,tertiary,,,no,no,cellular,,may,390.0,1.0,-1.0,,unknown,yes
57.0,self-employed,married,tertiary,no,350.0,no,no,cellular,26.0,may,132.0,6.0,112.0,3.0,failure,no
60.0,management,married,tertiary,no,21088.0,yes,no,cellular,26.0,may,187.0,1.0,-1.0,0.0,unknown,no
51.0,management,married,tertiary,no,583.0,no,no,cellular,26.0,may,109.0,1.0,-1.0,0.0,unknown,no
26.0,student,single,secondary,no,,no,no,cellular,26.0,may,445.0,1.0,-1.0,0.0,unknown,yes
31.0,,married,tertiary,no,2196.0,yes,no,cellular,26.0,may,299.0,2.0,-1.0,0.0,unknown,no
34.0,management,single,tertiary,no,0.0,no,no,cellular,26.0,may,93.0,1.0,-1.0,0.0,unknown,no
49.0,technician,single,secondary,no,0.0,yes,no,cellular,26.0,may,223.0,1.0,-1.0,0.0,unknown,no
,housemaid,,tertiary,no,0.0,no,no,cellular,26.0,,141.0,1.0,188.0,,,no
46.0,management,married,tertiary,no,0.0,no,no,cellular,26.0,may,401.0,1.0,-1.0,0.0,unknown,no
60.0,admin.,,unknown,,1088.0,yes,no,cellular,26.0,may,149.0,1.0,-1.0,0.0,unknown,no
38.0,management,married,unknown,no,3576.0,no,,cellular,26.0,may,579.0,1.0,-1.0,0.0,unknown,yes
30.0,self-employed,single,tertiary,no,166.0,no,no,cellular,26.0,may,136.0,1.0,-1.0,0.0,unknown,no
32.0,technician,married,tertiary,,4089.0,no,no,,26.0,may,114.0,7.0,287.0,3.0,failure,no
46.0,,married,,no,2501.0,no,no,cellular,26.0,may,323.0,1.0,-1.0,0.0,,no
34.0,management,single,tertiary,no,0.0,yes,yes,cellular,26.0,may,197.0,,98.0,1.0,other,no
44.0,technician,single,tertiary,no,643.0,no,no,cellular,,may,222.0,3.0,-1.0,0.0,unknown,no
34.0,technician,married,tertiary,no,0.0,no,no,cellular,26.0,may,58.0,1.0,-1.0,0.0,unknown,no
29.0,services,married,secondary,no,1135.0,yes,no,cellular,26.0,may,407.0,2.0,98.0,1.0,success,no
32.0,management,married,tertiary,no,410.0,yes,no,cellular,26.0,may,252.0,2.0,-1.0,,unknown,no
36.0,admin.,single,tertiary,no,635.0,no,no,cellular,26.0,may,80.0,1.0,102.0,1.0,failure,no
32.0,technician,married,unknown,no,712.0,no,,cellular,26.0,may,112.0,1.0,-1.0,0.0,unknown,no
36.0,technician,single,secondary,no,144.0,no,no,cellular,26.0,may,87.0,1.0,308.0,2.0,failure,no
55.0,technician,divorced,secondary,no,217.0,yes,yes,cellular,,may,176.0,1.0,-1.0,0.0,,no
25.0,student,single,,no,304.0,no,,cellular,26.0,may,226.0,2.0,-1.0,,unknown,yes
26.0,student,single,,no,39.0,no,no,cellular,26.0,may,396.0,3.0,-1.0,0.0,,yes
21.0,blue-collar,single,secondary,no,164.0,no,no,cellular,26.0,may,260.0,,-1.0,0.0,unknown,no
53.0,blue-collar,married,primary,no,655.0,yes,no,cellular,26.0,may,103.0,2.0,-1.0,0.0,unknown,no
56.0,services,divorced,primary,,23.0,no,no,telephone,26.0,may,108.0,4.0,-1.0,0.0,unknown,no
34.0,technician,single,secondary,no,2178.0,yes,no,cellular,26.0,may,41.0,,-1.0,0.0,unknown,no
,admin.,married,secondary,no,0.0,yes,yes,cellular,26.0,may,89.0,1.0,-1.0,0.0,unknown,no
,admin.,married,secondary,no,147.0,yes,yes,cellular,26.0,may,82.0,1.0,-1.0,0.0,unknown,no
29.0,management,single,tertiary,no,2907.0,yes,no,cellular,26.0,may,150.0,1.0,-1.0,0.0,,no
25.0,student,single,unknown,,3.0,no,,cellular,26.0,may,170.0,1.0,-1.0,0.0,unknown,yes
34.0,management,married,tertiary,no,402.0,no,no,cellular,26.0,may,147.0,1.0,-1.0,0.0,unknown,no
28.0,technician,single,secondary,no,6551.0,no,no,cellular,26.0,may,362.0,1.0,77.0,1.0,failure,no
,admin.,single,tertiary,no,1077.0,no,no,cellular,26.0,may,118.0,2.0,-1.0,0.0,unknown,no
26.0,student,single,tertiary,no,255.0,no,no,cellular,26.0,may,264.0,2.0,-1.0,0.0,unknown,no
60.0,retired,married,tertiary,no,3461.0,no,no,cellular,26.0,may,,2.0,112.0,2.0,failure,no
29.0,student,single,tertiary,no,795.0,no,no,cellular,,may,258.0,1.0,-1.0,0.0,unknown,no
25.0,,single,secondary,no,1847.0,no,no,cellular,26.0,may,137.0,2.0,-1.0,0.0,unknown,no
60.0,management,married,tertiary,no,1574.0,no,no,cellular,26.0,may,189.0,2.0,349.0,1.0,failure,no
32.0,management,single,tertiary,no,312.0,no,no,cellular,26.0,may,208.0,2.0,98.0,,,yes
47.0,housemaid,single,secondary,no,17023.0,no,no,,26.0,may,379.0,,97.0,4.0,other,no
29.0,management,single,tertiary,,15459.0,no,no,cellular,26.0,may,245.0,3.0,97.0,7.0,success,no
25.0,admin.,,tertiary,no,906.0,no,no,cellular,26.0,may,253.0,1.0,-1.0,0.0,unknown,yes
